-0.29911,-2.8145,0.24516,2.7385,-0.02191
0.30995,0.058421,-1.2913,0.016581,1.5753
1.0086,-0.76572,-1.266,-0.93765,-1.3527
0.50441,1.7703,-0.027993,-0.47275,0.72633
0.33907,-0.88909,2.0672,1.2942,-1.154
-0.32744,-0.76376,-1.7358,0.82788,-0.5425
-0.092162,-1.1242,-1.5035,0.3148,0.44197
-1.0384,0.61637,-0.48779,-0.17285,1.1404
-0.068076,-0.36747,-0.1182,-1.2969,0.37468
0.77997,0.0067953,0.060313,1.1036,2.1078
0.56585,0.016834,-0.79257,-0.27347,-0.24131
0.070015,-0.74963,-1.6363,-1.3696,-0.65939
1.0587,0.35944,-0.64124,0.73048,0.68209
2.0907,0.093772,-1.3507,-0.39444,0.97018
-1.4828,1.2313,-0.95645,0.87164,1.7832
1.1592,0.46849,-1.4112,0.93045,1.1825
1.144,-1.3546,1.0488,0.36444,-0.1758
-1.8518,0.9723,-0.76988,1.2096,1.0576
0.28537,-1.0562,-0.14232,0.95948,-0.60806
-1.2371,-0.99324,-0.26899,0.017098,-1.8112
0.31744,0.9522,0.26973,2.3454,-0.49169
0.12333,-1.8507,0.48828,0.26843,-1.0109
0.73651,2.4306,-0.5949,-0.55086,-0.17815
-0.85107,0.71793,-0.73924,0.78066,-0.69332
-0.13819,0.95431,-1.1734,0.58515,0.70919
0.36226,0.11321,1.5224,-0.70648,0.13768
0.72082,1.2011,-0.13905,-0.051172,-0.24779
-0.44363,0.69021,1.2492,1.442,1.4179
1.2023,2.1299,-0.21765,0.19887,-1.5626
-1.7244,0.73884,-0.62542,0.082318,0.31129
0.18044,0.35844,-1.3183,-0.28827,-0.71155
1.9765,-0.84803,-0.55352,-0.70588,-1.2174
-0.49117,-0.19493,0.19892,-1.378,-0.37775
-0.3209,0.79814,2.2935,-1.1094,0.37425
0.072185,0.3005,2.1532,0.59779,-0.027007
-0.45594,0.29474,0.3688,0.14108,-1.4943
-0.59442,1.34,-0.57178,-0.53547,0.41447
1.3939,0.51214,0.019084,-0.30151,-0.86954
0.75026,0.84155,0.96494,0.16715,0.86415
-2.4719,2.5717,-2.1506,-0.72085,0.38867
0.38375,0.086087,0.77809,-1.8495,-0.57401
-0.15077,-0.0036213,-0.15394,1.5634,0.41621
0.36466,-1.4949,-0.061965,0.058605,0.54846
-1.2571,1.6592,1.8948,0.46751,-1.0696
-0.059459,1.2392,0.21743,-1.6072,-0.53608
-0.37606,0.13904,1.2504,0.10282,-0.44861
-1.3828,-0.55365,0.051642,0.34452,-0.47537
-0.38342,0.18189,0.767,0.33336,-0.21796
1.5011,0.10815,-0.52825,0.98382,-1.0808
-0.41328,-1.2449,-0.29297,-2.0094,-1.947
0.020088,-0.39547,-1.8224,0.97426,-0.49244
0.028262,-1.1028,0.4397,2.7297,-0.95652
0.16508,0.30206,0.74341,-1.3628,2.0581
-0.19835,1.1174,0.589,-0.060705,-1.3302
-1.2805,0.0037145,0.85319,-0.35541,-0.54643
0.48484,0.61529,0.31055,1.7507,-0.23779
0.4407,-1.1682,-0.47269,-0.86348,0.13198
0.48561,-0.23072,0.30172,-0.86827,-0.15749
-0.50888,0.20595,0.80178,-0.72434,-0.59906
0.80826,-0.033437,0.13767,1.3645,0.72381
0.50995,-1.0525,-0.42257,-0.62336,-1.1083
0.48283,0.26348,-0.12503,-2.2626,-0.10757
0.81864,0.26728,0.93962,-0.88792,0.96984
0.3416,2.6682,0.067855,-2.0144,0.51343
-1.4884,0.5919,-0.10678,0.87894,-0.58069
0.40864,-1.9205,-1.2511,2.4417,0.92642
2.4069,1.1478,-1.0567,-0.3665,-2.3791
0.3302,0.34814,-0.083912,1.4703,-0.14128
0.65994,2.7964,-1.1844,0.31678,-0.37653
-0.5895,-0.56938,-1.5639,0.60574,-0.22919
-0.61448,-0.11085,-1.5224,-0.14988,-1.5432
-0.0036864,2.0945,-1.3381,0.25987,1.5834
-0.75404,-1.2683,1.001,-0.36132,-0.62809
-0.15039,-0.038204,0.035744,-2.1827,0.31924
0.20034,-1.2252,1.6313,-0.45106,0.78654
2.1909,0.20659,0.79295,0.686,-0.90313
1.2535,2.0209,-1.2441,0.045045,0.61702
-0.26261,0.67774,0.21158,0.74304,-0.325
1.8848,1.9274,-0.091091,0.22873,-1.6463
0.74907,0.49972,1.014,0.1623,-0.967
0.0018506,-1.0781,-0.16939,0.42386,-0.2642
0.60314,-0.25118,-1.1118,-0.66302,0.37542
-1.7319,1.0997,0.79051,1.5144,-0.12841
0.91702,0.20167,-1.7938,1.2993,0.11501
-0.30217,1.7615,0.79476,1.519,-0.10782
1.0215,-0.23109,-0.84342,-1.5771,-0.49987
2.282,-0.22848,0.68922,0.56297,-1.1108
0.71568,0.61613,0.98254,-1.2875,0.12939
-2.8129,-0.2227,-0.59217,-0.43819,0.94887
0.14813,-0.10889,0.26335,-0.47201,0.097995
2.4493,-0.71043,0.17173,0.40054,-1.0076
-0.45558,-0.85203,0.44508,1.0973,1.6528
-1.0488,0.69271,1.0617,0.1458,-0.91391
-1.1696,-0.82339,-0.24151,-0.95275,0.89085
-0.15244,-0.25562,0.74715,0.91722,-1.758
-1.1133,1.1826,1.0105,0.10515,0.2255
-0.23331,0.44791,-0.0086038,0.1812,-0.019611
-0.35156,0.16115,-1.5245,-0.2331,-0.78316
-0.29627,1.0383,0.85467,-0.77847,-0.15443
0.75989,-0.73025,0.63177,0.0035249,1.5648
1.9864,0.50268,-1.381,-2.0875,-0.38771
-0.83266,1.0277,0.25945,-1.8304,-0.16644
-0.99651,-0.54969,0.79016,0.33237,0.83863
1.6729,-0.75435,-1.1061,-0.90801,-0.6639
0.98013,-0.25342,-1.5756,0.41668,-0.27377
-0.93534,-0.064326,0.097741,0.61782,0.29474
-0.72938,0.73398,-0.58133,-0.99438,-0.92717
-2.5731,0.8433,-0.91585,1.2452,0.7829
-1.2052,-0.94653,-1.5114,-0.27338,0.37095
-1.3379,0.86632,0.29714,-1.367,1.6245
1.0997,0.20583,0.60403,1.334,-1.6718
0.45644,0.27772,-0.67315,1.2439,0.38862
-1.9751,1.3732,-0.36496,0.96364,-0.55737
-0.5425,-0.36894,1.104,1.1883,0.018958
-0.35242,-1.0296,3.8034,-0.6719,0.86414
0.0013207,-0.30514,1.1421,0.90311,0.17285
-1.1736,-0.0084435,-0.23775,-0.37735,0.023056
0.18614,1.3996,0.22256,-2.4674,-0.052443
-0.82791,0.060207,-0.18636,-0.46921,0.18732
-1.4294,-0.063173,-0.36867,-0.11714,2.2659
-1.2535,-0.53387,0.10716,-0.74412,-0.239
-0.25983,-0.94383,0.73427,0.51761,2.0177
-1.0999,1.905,-1.256,0.61649,-0.68204
-0.35179,0.80718,-0.65819,-1.0418,1.7615
0.37532,-0.099444,-0.99151,-0.1392,-1.134
1.0228,-0.96686,0.13658,1.3451,0.70678
-0.061541,-0.058911,1.0508,-0.17405,1.1663
0.088867,0.80674,-1.1291,-0.26133,-1.288
-0.84143,-0.061736,0.55421,0.79171,-0.51797
0.083505,-0.87811,-1.5573,1.1179,-0.24794
-0.88414,-1.2892,0.22007,-0.21077,0.42037
1.5353,0.33126,-1.8681,-0.16898,-0.76032
-0.99083,-0.20835,0.12467,0.95571,0.78072
0.014303,-0.848,-0.52757,-0.55962,-0.31312
0.14967,-2.1768,-0.61014,-1.9694,-0.80501
0.54406,0.18632,-0.2359,-0.32794,0.70571
-0.16303,1.9695,-0.69807,0.062583,0.052989
0.26131,-1.0675,-1.3463,0.75773,1.36
0.14964,0.50638,-0.063054,0.094939,1.1909
2.0308,1.5648,0.21473,1.4855,-0.013588
0.44276,-0.066682,-1.0426,0.97609,-0.068643
0.079338,-0.69049,-1.3903,0.25624,-1.5679
-0.38462,-0.10765,-1.0215,-0.58016,2.1859
2.093,-0.82295,-1.6669,-0.14889,-0.13949
1.0536,-0.1548,0.39597,-0.056257,-0.71307
0.15167,-0.052946,0.047802,-0.861,0.27904
1.7981,-0.24637,0.69772,-0.3344,2.4859
0.98812,-2.117,0.35072,-1.7308,-0.7332
-1.5689,-0.7825,-0.84046,-1.3522,1.1333
0.092602,1.0455,0.58494,-0.23317,0.55182
-0.3636,-1.2645,-0.88605,0.71701,-0.83707
0.56065,0.27852,2.1734,-2.0112,1.4786
2.6495,0.64202,-1.318,0.33294,0.41653
-0.27741,-0.72218,0.38775,-0.42257,0.71095
-0.92815,-0.074999,-1.1069,-0.52656,0.08402
1.5898,1.922,-3.0938,0.31694,-0.3423
-0.91587,0.98486,0.27981,1.2708,-1.3843
-0.034145,0.19542,-1.6611,1.0835,-0.01177
0.77619,0.6357,-0.074786,1.3687,-0.45377
-1.0983,0.67013,0.28472,-0.60418,-1.2219
1.2885,-0.33702,-0.33194,-1.6992,1.81
0.58914,-1.0858,-1.2414,-0.24739,1.2741
0.22221,-0.28795,-0.55626,-0.94868,-0.45433
0.15227,-0.3091,-0.027277,0.8307,0.58237
-0.91863,-1.4063,1.159,-0.34112,1.7962
-1.5009,-0.57415,-0.89382,-1.1088,0.96261
0.94585,0.48766,0.083052,0.31558,-0.84109
-0.89775,0.24569,-0.5382,0.41072,-0.70097
0.77813,-0.23847,1.354,0.97557,-0.56352
1.0223,-2.3966,-0.94353,-1.3353,0.49865
-0.63385,0.54934,0.48882,-3.4497,0.010952
0.31785,1.7463,-1.9323,0.27863,1.833
1.0065,-0.80327,0.063451,-2.4353,-0.18203
0.25599,-0.75703,1.5471,-0.037484,1.0011
-0.93459,0.56512,0.070172,0.2071,0.2676
0.022363,-2.1436,1.0214,0.29912,0.66388
-1.8953,0.86254,-0.68243,-0.20351,-0.33441
-0.36776,1.9991,1.2296,-1.4995,0.99744
0.57023,-1.7032,0.36706,-0.62102,-0.41285
-1.9461,-1.1693,0.10456,1.8849,1.1757
-0.22314,-0.22228,-0.29747,-0.17987,0.17932
-0.70804,-2.1276,1.4269,-0.67505,-0.44706
0.97653,-0.32175,0.24045,-0.10392,0.1821
-1.2126,0.081906,-0.0026777,-0.23209,2.2568
-0.13922,0.70031,0.048298,-0.56645,-0.21222
-0.19878,0.62181,-0.0019526,-2.0862,-0.60781
0.034098,0.12898,-0.95339,0.017613,0.39139
-0.17933,0.88364,-0.29069,0.68057,-1.255
1.233,-0.47629,-0.69065,0.074126,-0.2919
