1.2311,-0.4419,-2.1798
-1.7947,0.70759,-0.72377
-1.6863,-1.6826,-1.6844
-0.81029,-0.7486,-2.3309
0.51593,1.8269,-1.2687
0.22961,-1.7512,-0.68755
-6.7851,-4.6031,0.062193
-2.188,0.57438,-0.020325
2.791,-0.47583,1.0389
-5.5692,1.3061,0.17719
-3.0947,1.4479,-0.84433
3.0148,1.806,1.3148
3.0492,0.27023,0.34095
0.8428,1.4717,0.95832
-5.2203,1.037,-2.2028
-2.2888,-2.54,0.06452
-4.8395,3.6457,1.9201
-4.8583,-3.3858,-3.1926
1.2356,5.0473,2.1893
-0.65508,0.19726,1.1404
-0.83031,-3.0328,-0.63533
-0.96258,1.5053,1.2206
-0.3486,-0.53728,-0.70828
0.83744,-1.2916,-0.57848
6.2541,3.3718,0.16566
-3.0684,-2.4849,-0.85838
3.3309,2.4502,1.6483
5.7953,3.0642,1.3871
-4.7544,-1.9095,-1.2722
5.7633,0.27898,-0.033644
-0.41676,-1.3441,0.93716
-3.516,-1.1921,0.26076
-2.7316,-0.49406,-0.16763
5.9928,-1.0118,0.13545
3.9569,0.44545,1.4422
1.6851,5.0361,0.84296
-0.12802,0.031365,-1.1419
2.3319,0.41073,1.1869
-0.64819,1.3591,0.36588
-1.0643,1.3806,-0.24757
1.5148,-1.7955,-2.3361
-4.355,-1.226,-0.2635
-2.0325,0.22315,1.7711
0.4814,3.7663,1.5035
4.3421,0.79318,1.5368
2.6433,-0.23778,-0.51108
1.0439,1.8712,-0.8539
-5.5722,-1.6498,1.9027
-0.22364,0.22912,-0.52294
-0.99048,0.18144,0.86495
-2.7875,0.047007,1.0853
0.33618,-2.1267,-1.9609
-0.34013,4.1318,1.4501
4.1479,-0.13462,0.087569
-1.7792,0.87104,0.042548
0.63236,-1.2111,0.30732
-2.4501,-0.09533,0.00058478
3.9574,1.4072,-0.28917
-2.511,-0.33747,-0.64675
-1.5543,2.4915,3.109
-3.8024,2.8365,2.4535
2.5583,2.8849,-1.1519
-2.955,1.3827,-2.0003
3.4624,-0.41343,-0.19981
5.0422,-0.94867,-2.3802
4.5983,3.2336,-0.28506
1.4819,2.6377,-1.8019
1.1745,3.1142,-1.1086
0.65022,-0.11923,0.65525
1.2071,-1.3619,-0.50183
-4.0205,-1.4586,-2.8433
-1.5582,-1.0408,0.64929
-1.9189,1.4127,-0.80106
2.0796,0.44272,0.31854
-3.3236,-1.0583,0.10029
2.8276,2.4647,1.2524
3.791,0.83901,1.711
-3.5716,0.62433,0.56851
2.8163,0.98413,2.5894
-3.7948,-0.6848,-0.38283
-1.9019,0.012298,-1.6911
2.6133,-0.08564,-0.63715
3.2412,-1.1424,-1.5539
3.9929,0.23948,-1.3452
1.7884,-0.89078,0.59128
1.6925,1.7682,-0.37702
-1.2144,-0.73717,1.7412
3.5891,4.647,1.6369
0.58907,1.5715,0.44762
-1.5575,-1.9156,1.0753
-4.4708,-4.8126,-4.399
2.3105,-0.84029,-0.37701
4.6179,1.7887,-0.098402
0.97753,-0.37458,-0.79657
0.69242,-1.7124,2.6107
5.4381,3.1925,0.56353
2.7593,0.00079348,1.3395
0.98968,1.9921,1.7248
5.1875,-0.081643,-0.19289
2.3499,0.26758,-0.96856
3.1128,0.79227,1.7799
3.7568,2.7261,2.0812
-1.7934,-0.95832,0.11735
-0.084633,0.88019,0.69862
3.5697,0.99942,2.4124
-1.0098,-3.6559,-1.8348
0.47873,0.8635,-0.089714
-4.2359,-2.1806,1.709
-3.4087,0.58716,-0.03859
-2.898,-0.12427,0.97674
2.9782,1.7971,1.41
-1.4059,-2.38,0.4193
3.9522,-1.7354,-0.11927
2.1788,-0.51452,0.19315
-2.0441,-4.9756,-1.9422
-0.32861,1.4276,-0.86198
0.95902,1.6913,0.27804
1.5197,1.1908,0.71031
5.7569,2.1261,0.28476
1.429,-3.8016,-2.9926
-1.4356,-1.1454,-2.2307
-0.60667,-0.17818,-0.32137
6.1818,1.1898,-1.8857
0.56934,1.5009,0.21597
-0.41116,1.3464,2.2721
0.79172,1.0186,-0.89965
3.9144,0.38688,-0.60261
-6.115,-0.089233,-1.0549
6.0894,-0.17389,-1.5125
-1.6287,3.5854,0.64702
3.9463,0.55952,0.086861
-3.4039,-3.3671,-2.0794
0.98712,1.2858,2.2712
-1.4422,-1.0939,0.12865
-0.57127,-1.0134,-1.1981
-3.0469,1.2346,-1.0189
6.4549,0.97191,0.14995
-2.1915,0.70134,0.058152
0.42196,0.12156,-0.045297
3.3837,1.1378,-0.3306
-2.3885,-1.1286,-0.42209
0.11567,0.25053,0.75539
-2.7303,1.4594,1.1995
-3.6833,-1.6051,-3.7323
1.3909,2.234,-0.60777
-0.79574,-2.4786,-2.8691
-1.8177,-2.8734,0.46338
-2.8371,0.69776,-1.3296
3.1349,1.3715,2.6503
1.9318,-1.4835,-2.8134
-0.38855,-3.1916,-3.0137
-2.8452,3.9282,0.59293
2.684,3.3631,1.154
5.3814,-0.72757,0.67531
0.99508,1.7108,-0.30302
-4.1446,-2.0033,-0.82361
7.5152,-1.4767,-0.68553
0.66488,0.54888,1.0878
-2.3,4.3932,1.1901
-5.1372,-3.5658,-2.1369
1.6612,1.6923,1.454
0.4658,2.6876,-0.73277
-1.2884,-0.61002,-1.8932
1.3985,-2.3094,-0.12127
3.3551,-4.2013,-1.6427
-2.0917,-0.27869,0.33596
1.1241,0.4816,-1.2443
-2.952,-0.94409,1.7479
0.1151,-1.7576,-0.43378
1.684,-0.50549,-0.76263
5.1071,0.92644,0.44587
3.5991,-0.2642,-1.0068
-1.9415,2.6246,-0.67863
-2.5081,-0.25366,1.1467
1.8862,-0.48012,0.14794
-7.8695,-0.26792,-0.73646
4.4587,-2.9962,-0.51456
0.87953,0.014962,-0.67586
0.19586,3.3323,1.5651
-0.59533,2.8206,2.0738
-4.4776,-3.1735,-0.90855
-1.8093,-1.3402,-1.0391
-0.74054,0.85256,0.66766
-3.316,-0.71032,0.32437
1.8935,1.904,0.66772
-4.5409,-3.1462,-2.5114
1.2735,-3.1776,-1.9761
3.6339,1.1727,1.3213
-5.4661,-1.8297,-0.022347
-5.1763,-2.067,-2.1903
-1.284,-3.2083,1.1353
4.4278,1.7434,1.3351
-2.5448,1.8827,0.6337
-0.34042,-3.9815,-1.7694
2.5801,1.6024,-0.06906
5.4457,3.0857,2.065
-2.4989,-3.6837,-1.7536
1.1486,2.8392,1.3839
-2.0902,0.7411,-2.2747
0.34822,1.3564,-0.64147
6.0965,3.4801,2.0887
1.2656,1.9981,0.96299
-4.8695,-5.9094,-1.7777
-4.1306,1.2686,0.53607
-2.717,-3.6265,1.7922
-1.7225,-0.54544,-1.2442
-2.8536,-1.2331,-1.8305
-0.043136,0.02383,1.4216
1.559,0.67319,1.1117
1.6224,5.7997,1.9647
2.1255,-1.365,-1.3205
-2.9838,-2.5386,-0.2976
0.4384,0.71428,0.59851
1.0377,3.593,-0.46042
1.9579,-0.17772,-1.8182
1.0938,0.80696,1.282
8.2094,-0.23869,-0.66238
2.0551,0.64245,-0.77607
-2.1921,3.9347,2.5176
2.2531,2.3704,3.16
-2.746,-0.28457,1.2813
-3.9328,-0.36544,-1.7276
2.6134,-0.42983,-0.82857
-3.219,-2.4594,0.98391
1.4083,3.3868,1.6207
2.5508,2.5455,1.2969
5.395,3.7408,3.4633
1.6318,0.16428,-1.5214
-6.6995,-3.8153,-3.5596
5.8753,0.67377,-1.0479
6.9734,-0.66124,0.83705
1.6964,0.79487,-0.38747
-0.97765,-0.87071,-1.8563
0.75057,-0.73947,1.3748
-6.0659,0.15732,-0.1935
-1.5922,-1.4593,1.8951
-0.64845,2.8847,0.32467
1.9567,-0.62235,1.4143
1.3908,5.7293,1.226
-3.3046,2.3174,-0.42591
-5.6454,-1.4999,-1.2406
0.38508,-0.7078,0.14094
-1.2875,4.3385,1.7382
-3.0728,-2.4506,-0.11902
-0.23772,0.37552,-0.051065
0.12623,-0.12436,-2.7276
-0.55965,-0.42199,-1.3714
-1.1028,1.5563,-0.31726
-3.1283,1.4632,-0.43928
-3.803,-1.5192,2.4432
4.9879,4.6313,-0.46151
-5.4987,-2.3231,0.1379
1.0254,0.7404,-1.2252
0.73567,1.9449,1.2791
-2.0269,-1.2515,-0.26028
0.78058,-1.0637,-0.60008
-2.7243,-2.6466,-1.2108
0.30925,-3.1982,1.3654
-1.9384,-2.7694,-0.9424
-5.0938,-1.8139,0.24623
-0.26607,-3.2806,1.6858
-1.6813,0.16002,0.72433
0.34771,-0.24976,1.0537
0.67711,0.19669,-0.27399
-0.65349,-2.4391,-2.9729
-0.66681,-1.9984,-1.3116
4.3003,0.77799,1.696
-6.3036,-1.3903,-1.8363
-0.26312,0.94327,-0.002259
-6.3935,-2.4353,-1.3711
3.0846,4.3757,0.9664
2.5595,2.6277,-0.66671
-1.843,-5.4885,-1.9282
2.3548,0.85756,-1.055
5.4163,1.6598,0.1917
-2.3086,-1.4334,-0.14158
1.8382,3.2932,1.377
1.6971,1.6004,3.8742
6.4002,1.1696,-0.00041649
-0.046301,0.77962,-1.2014
3.4004,0.3766,1.3918
4.2551,-0.15024,1.6992
0.75415,0.28455,1.557
3.8176,-0.51414,1.5183
4.4602,1.2158,-1.0544
-2.2856,-2.0261,-2.5707
2.009,4.6292,-0.40886
-0.98067,-0.069471,-1.0216
2.1373,2.2485,1.9844
-2.1915,-0.70231,-0.24195
-2.8106,-1.8764,-1.0245
-4.6715,-2.0372,-1.5501
1.0803,1.3006,-1.2851
3.0084,-1.7562,-0.43174
1.5621,1.6821,-0.3719
-3.7028,-0.16353,1.5152
-2.6388,-1.6907,-1.1351
-2.5744,0.66342,0.87471
4.2329,2.0219,-0.072004
-5.7573,-0.20339,-1.3289
5.3835,1.1263,0.85139
6.53,0.59464,0.58496
-1.3235,-0.69816,-0.11438
2.3248,1.4241,-2.3768
-1.4261,-0.033157,0.046995
6.5712,-0.86835,-1.5769
-3.4208,0.081373,-0.49442
-1.4481,-0.98891,-1.5299
-6.0313,0.18214,-1.2507
-1.4253,-1.8627,0.42349
0.67771,-0.57541,-1.2183
1.269,2.6884,-0.3392
4.5655,1.4718,-0.26281
-1.1029,-3.2647,-0.55379
-4.1489,0.071508,0.63877
-2.988,-3.1134,-4.9131
-0.38209,1.3318,3.0526
3.7644,-0.34566,0.46393
-2.2729,-2.8875,0.37763
-1.1466,-1.2711,-1.536
-5.3682,-2.9622,-1.0023
2.0959,-0.02072,1.286
1.8355,1.0734,1.3372
-1.2244,-0.63491,1.4185
0.71339,2.5447,3.2642
5.5041,3.8875,0.74616
2.3401,-2.7395,-2.4191
3.8578,3.1419,0.74062
2.2487,2.5414,2.0928
-2.4864,-0.29513,1.6871
5.2193,-0.25123,0.5454
4.2968,3.3899,0.76272
-0.22701,1.4943,0.69695
4.8587,-0.98012,0.3851
-0.39331,2.2763,0.64565
-0.21179,0.58603,0.64008
-0.97564,1.3376,-0.22983
0.41247,-4.0111,-0.68595
1.3693,-2.3215,-0.15311
1.1625,-1.0675,-0.21487
3.8116,3.0065,-0.18452
1.8694,-2.5947,-2.7389
-1.7616,-1.6295,0.39423
0.93368,-0.94468,1.8023
1.9413,2.3365,0.76754
1.4954,0.47555,-0.41805
-3.0088,1.2562,0.37552
-3.7332,-1.5154,-1.3246
4.072,0.21967,0.66853
1.7226,2.4957,0.31583
-1.9387,-0.040348,0.73516
-2.7841,-2.5501,-1.3964
-3.3588,2.2615,-1.0921
-1.8719,2.9774,0.52933
3.6694,3.672,1.2642
2.5234,0.94704,-0.11612
-3.5011,-3.2547,-2.2996
-9.0411,-1.6729,0.89679
4.4844,-0.70899,0.14198
-0.48363,-1.8564,-1.0217
-2.7102,-1.1875,-0.36953
0.82692,2.3557,0.38197
-1.534,-2.394,-0.97658
-1.0289,-1.4396,-0.17876
-1.6702,1.2915,0.012623
1.1651,1.8644,-0.55007
2.2615,4.0679,0.83133
-3.5309,-1.3382,-2.1246
1.7045,1.8688,1.4902
0.54174,0.79012,2.0942
-0.14713,-1.4941,-0.028305
-3.9919,-4.4464,-1.1356
-2.1201,-1.226,0.4384
0.66821,0.48615,0.56019
-4.0106,0.21665,-1.4412
1.0422,-0.15623,0.8907
2.6021,2.4175,1.6432
1.9242,2.1386,-0.26052
-0.27532,1.1885,1.1015
1.3669,-2.2358,0.77316
0.79543,-0.24993,1.1833
6.1292,1.3346,0.94116
-2.465,0.7879,1.5442
0.24884,2.2062,0.85639
1.4209,-2.4121,-1.2119
-1.3807,-1.9873,-1.8694
0.054974,-0.1896,2.149
-4.5842,-0.21891,-1.6386
2.3513,-0.53553,-0.6617
0.86914,1.7063,-0.95975
2.2262,0.37456,-1.4982
2.1953,4.1896,1.7443
-5.589,-1.208,-1.6574
-2.8849,1.2369,0.7593
2.3713,-1.5781,-1.6492
-2.9123,-1.1055,-2.0537
2.1966,2.5388,0.28081
-1.1839,-0.48518,-0.97929
2.5506,1.0088,0.79536
5.7603,-0.15397,0.67923
-1.8964,0.18402,0.26688
2.302,2.4364,1.8326
-2.96,-0.090691,0.69377
3.6781,1.2075,1.2757
4.0703,5.938,1.6677
1.5015,-1.9779,-0.62474
-0.75672,-0.05359,-1.9256
-2.1714,-2.1254,-0.76485
-0.88725,0.33201,-0.62323
0.1135,-1.6261,0.40951
0.44632,-2.7366,-2.1902
-1.8058,-1.2281,2.5217
-2.2012,-0.62631,-1.1752
0.5839,-0.83792,-0.91548
2.0982,0.67307,-2.8707
2.6477,1.6562,-0.2148
1.3679,0.94629,0.081561
3.6849,2.1647,2.0849
-3.4025,-2.2294,-0.90234
-2.9862,-1.0569,-0.87855
0.30195,-0.55946,0.1082
-2.3003,-1.6877,-2.1432
4.9565,-0.50157,0.3814
-3.2483,1.4213,1.0625
-3.7341,0.2237,-0.87491
-0.93122,-5.3933,-1.1818
1.5035,-1.3686,1.1403
-0.028931,-2.8661,-0.98598
-1.7183,1.9701,2.119
1.2179,3.2736,1.048
-0.35166,0.34159,-0.96966
-2.3378,1.792,0.53711
-6.1815,-1.9923,-2.5006
1.7246,2.3365,2.2342
-0.7321,-0.18694,-2.8509
-0.56472,1.1132,0.52552
1.5169,-2.4292,-1.6156
-0.48825,-0.35184,0.6527
-3.4026,1.17,-0.8371
-3.4302,0.60231,-0.84396
-3.2702,0.3282,-1.3505
-2.2695,-1.0931,0.58944
-0.10899,-1.5315,-0.38695
1.8031,1.8641,-0.7215
0.56656,0.65586,1.8205
0.76042,2.9921,0.43711
0.36499,0.54366,-1.419
1.777,4.0395,-1.0907
-0.48283,0.8876,1.9227
-3.7847,-4.1142,-2.6516
1.6421,1.1193,0.5187
-1.1645,-1.2245,-0.048827
2.138,2.1939,2.1038
-2.8239,3.8783,0.31906
1.4088,0.92983,-1.2803
-5.0781,-0.34619,-1.9315
1.961,1.9504,-0.63043
5.5311,-0.38342,-1.6757
2.2647,2.0236,0.24702
-1.0707,1.7825,1.056
0.82797,2.2975,1.8616
3.495,0.62236,4.983
3.5342,3.9932,2.3665
-5.4372,-0.50346,-1.9573
2.9602,4.7538,3.2658
-0.43347,2.9707,-0.76902
1.7868,-1.4465,-0.2823
1.2306,2.623,0.11058
-3.717,0.97871,1.4849
1.9023,-3.4744,-0.3378
1.0502,0.048424,-0.46005
0.23607,2.5659,0.49826
-2.059,0.095274,1.1763
1.3992,-3.5617,-2.3904
-1.2214,-1.3955,-0.4942
3.4768,2.7859,-0.45499
-0.24443,1.411,0.44041
-2.3402,-1.1416,-2.1446
3.6537,-0.63219,1.4959
1.4371,-0.28063,-1.0516
1.1471,-0.078578,-1.878
-1.9222,-4.6124,-2.2522
-3.7141,-1.5348,0.4564
-0.31864,-0.28682,-2.6876
2.906,0.16068,-1.4468
1.1761,-0.08028,-0.3867
2.3375,-0.9811,-1.0148
-3.8346,-2.4032,-0.34973
-5.0304,-1.1636,-0.0079743
6.147,0.067608,0.83458
4.0306,3.622,1.513
0.95567,-1.2513,1.0291
0.54509,2.8545,1.9949
-2.5734,-3.2858,-0.84829
0.034046,-1.4881,0.16377
1.4897,2.8613,-0.067375
1.1986,-1.1556,3.2691
0.29615,-1.6128,-2.0036
1.2463,-0.094148,-1.3581
-0.43164,2.2856,-0.81808
0.902,-2.1054,0.10522
-3.8485,-0.97503,1.0608
1.7995,-0.55746,1.8694
8.1069,0.10937,0.2421
-3.2553,2.1844,0.88683
-2.8253,-0.52577,1.3863
-2.4805,-0.48231,0.33284
1.9712,0.2823,0.32544
-2.368,2.0173,0.7411
-3.4376,1.9254,-0.80512
3.2486,-2.5104,0.34939
-1.9432,0.13976,-1.7852
-4.8242,-2.4568,-0.12528
-1.26,0.10337,-0.0675
-0.62769,-1.3058,-0.010008
-0.72075,3.9757,-2.0049
2.9493,1.2181,1.7752
-2.0599,-0.34337,1.6928
-4.9391,-1.6087,-1.0676
-3.4081,-3.0531,-1.3781
5.2016,0.7826,1.0583
-0.60779,-4.3462,-0.39618
-0.38402,-0.2883,-0.79584
1.7481,-0.10979,-0.15316
-1.176,-0.80996,-1.9419
4.5109,0.096931,-0.18986
2.0058,0.66675,0.9915
2.6193,1.1265,-0.29873
-1.3332,-1.1919,1.04
2.9401,0.78209,0.73367
1.8943,-2.925,-1.889
-0.21143,-2.9743,-2.5046
5.4219,3.3623,2.7084
0.07733,-4.3517,-3.8435
-3.6888,-0.75011,0.5012
-2.3923,-3.4083,-0.90621
-1.4378,-1.0408,-2.5017
-4.7833,-3.121,1.2063
3.6678,4.1178,0.84975
-2.2891,0.1968,1.1094
-1.1979,-0.59736,-0.81022
-0.79744,3.5586,0.20633
-7.5423,-3.0011,-0.2574
0.39337,0.30641,-0.061492
2.3146,2.9178,-0.14986
5.2115,3.7826,1.3094
-0.49378,-1.1747,-0.75217
-0.92962,-2.6349,-4.0259
1.7318,3.4277,-1.3886
0.94756,-2.2564,1.2432
-4.4715,1.1339,0.79247
-1.0891,2.7315,1.4519
-3.365,-2.0439,3.0964
0.86071,3.8555,2.0316
-0.83047,1.0881,-0.95729
-0.20685,1.6479,1.4277
2.5375,0.34304,0.69897
-0.3284,2.0956,3.1404
1.5913,-0.29602,1.1899
-2.6983,-3.8921,-0.41912
-4.7372,-0.18753,-2.5957
2.4049,1.3719,0.3808
-2.4351,-1.3894,0.36304
3.7679,0.21817,0.60904
1.2196,1.6587,-0.77334
-1.9202,5.1837,0.74823
2.2041,2.7367,0.93097
-0.083498,-3.0144,1.4625
3.0535,1.4415,3.939
0.2645,-1.6735,-2.1705
2.9396,-2.2196,-1.1071
-0.80906,-1.0182,-3.7389
-1.0659,0.90712,0.31956
2.2525,2.583,-1.2885
-2.2047,-0.95078,1.7448
-0.43736,-0.68333,2.3161
0.29549,2.8529,-1.9171
1.5126,0.56396,-0.13958
2.756,0.37822,0.84215
0.63106,-1.2851,-1.6189
1.729,4.2714,2.1582
-2.084,-2.0614,0.40118
3.2844,1.925,1.8242
-2.4876,-3.1527,-1.4135
-0.92889,-1.0432,-0.61724
0.95579,1.8331,-0.38648
-2.4567,0.7061,-0.91282
-1.1726,2.0306,0.83787
1.6895,2.0087,-0.4185
3.1047,0.67063,2.1104
0.15362,-4.1282,-0.95499
4.1642,-0.077413,-0.8484
0.3188,-0.63728,0.57253
-5.6338,-3.3801,0.22083
5.2749,0.42175,-0.55499
-2.8801,0.49608,-3.6583
7.0348,2.6039,1.9238
2.4621,0.7048,-1.6212
-1.4013,-2.3222,-0.070925
3.7114,2.2645,0.68035
0.23285,2.1176,-0.61422
-3.2918,-0.62192,-1.5465
-3.7468,-0.95059,0.903
0.25433,1.8321,1.0833
2.391,-1.6322,3.9195
1.3034,2.2973,-0.2329
3.0468,-1.346,2.4816
1.5865,0.66273,0.82616
1.7249,1.9566,0.30111
-0.6214,-1.1646,-1.0671
-4.6434,1.5763,-1.4765
1.2378,-0.40361,-0.54964
2.6364,-1.0073,-0.21406
-0.99678,-1.0349,1.295
-1.3403,1.2519,1.3618
-4.3766,-1.9791,-1.3307
-0.36216,1.7944,1.0046
-0.89284,-3.3781,-2.0237
0.57797,-0.69266,-0.1809
-0.55753,0.50335,-0.96469
-2.2445,0.087267,-0.060456
0.90292,2.4199,1.7097
1.1387,-0.48189,-2.0894
3.0335,1.4772,-0.37604
-6.3315,-3.5991,-1.321
-0.50124,-2.1811,-1.8616
